date,AAA,IG,BBB,HY
2021-12-16,0.00842857142857143,0.015478835978835979,0.019071428571428573,0.05347883597883598
2021-12-17,0.008452380952380953,0.01550793650793651,0.019105820105820105,0.053550264550264556
2021-12-20,0.00847883597883598,0.015544973544973544,0.01915079365079365,0.05365079365079366
2021-12-21,0.00850793650793651,0.015584656084656087,0.019195767195767197,0.053703703703703705
2021-12-22,0.008539682539682542,0.015624338624338624,0.019240740740740742,0.053743386243386246
2021-12-23,0.008563492063492063,0.01565873015873016,0.019280423280423283,0.05374074074074074
2021-12-24,0.00858994708994709,0.015693121693121696,0.01932275132275132,0.05374867724867725
2021-12-27,0.00860846560846561,0.01571957671957672,0.019354497354497357,0.053714285714285714
2021-12-28,0.008621693121693122,0.015743386243386243,0.019383597883597885,0.053664021164021164
2021-12-29,0.008632275132275132,0.015764550264550262,0.019407407407407408,0.053616402116402125
2021-12-30,0.008645502645502647,0.01578571428571429,0.019433862433862435,0.0535952380952381
2021-12-31,0.008656084656084657,0.015806878306878307,0.01946031746031746,0.05354497354497355
2022-01-01,0.008666666666666666,0.015828042328042326,0.01948677248677249,0.053521164021164025
2022-01-03,0.008679894179894182,0.015846560846560845,0.019510582010582013,0.053481481481481484
2022-01-04,0.008687830687830689,0.015862433862433866,0.019531746031746032,0.05345238095238095
2022-01-05,0.008687830687830689,0.015873015873015876,0.019544973544973546,0.0533968253968254
2022-01-06,0.008695767195767196,0.015883597883597885,0.019558201058201063,0.053370370370370374
2022-01-07,0.008703703703703703,0.0158968253968254,0.019571428571428573,0.053375661375661375
2022-01-10,0.00871957671957672,0.015915343915343917,0.019592592592592592,0.05340740740740741
2022-01-11,0.008732804232804233,0.015933862433862436,0.019616402116402115,0.053425925925925925
2022-01-12,0.00874867724867725,0.015952380952380954,0.019640211640211642,0.05341798941798942
2022-01-13,0.008761904761904762,0.015973544973544973,0.019666666666666666,0.053425925925925925
2022-01-14,0.008777777777777777,0.015994708994708992,0.019693121693121693,0.05344179894179894
2022-01-17,0.008793650793650794,0.016015873015873018,0.01971693121693122,0.05344708994708995
2022-01-18,0.008809523809523809,0.01603968253968254,0.019746031746031747,0.05344973544973545
2022-01-19,0.008830687830687831,0.016066137566137565,0.01977777777777778,0.05345502645502646
2022-01-20,0.008854497354497356,0.016095238095238096,0.019812169312169312,0.05345238095238095
2022-01-21,0.008886243386243386,0.016132275132275133,0.019854497354497357,0.05350793650793651
2022-01-24,0.008920634920634921,0.016174603174603175,0.019904761904761904,0.053603174603174604
2022-01-25,0.008952380952380953,0.01621693121693122,0.01994973544973545,0.05366666666666667
2022-01-26,0.008978835978835979,0.016251322751322753,0.01998677248677249,0.0536904761904762
2022-01-27,0.009013227513227515,0.016293650793650794,0.020037037037037037,0.05375661375661375
2022-01-28,0.009058201058201059,0.01634126984126984,0.020092592592592592,0.053870370370370374
2022-01-31,0.009103174603174604,0.016394179894179895,0.020150793650793652,0.05398677248677249
2022-02-01,0.009142857142857144,0.01644179894179894,0.02020899470899471,0.0540899470899471
2022-02-02,0.009179894179894182,0.016492063492063492,0.020264550264550266,0.05420105820105821
2022-02-03,0.009216931216931219,0.01653968253968254,0.02032010582010582,0.054314814814814816
2022-02-04,0.00924867724867725,0.016589947089947092,0.020378306878306877,0.05444708994708995
2022-02-07,0.009283068783068784,0.016642857142857143,0.02044179894179894,0.054589947089947084
2022-02-08,0.00930952380952381,0.016693121693121694,0.0205,0.05471164021164022
2022-02-09,0.00933068783068783,0.01674074074074074,0.020555555555555556,0.054806878306878304
2022-02-10,0.009351851851851854,0.01678042328042328,0.020603174603174602,0.05489153439153439
2022-02-11,0.009370370370370371,0.016822751322751323,0.020656084656084657,0.05502116402116403
2022-02-14,0.009391534391534392,0.016867724867724868,0.020711640211640212,0.05516666666666666
2022-02-15,0.009417989417989417,0.016912698412698414,0.02076719576719577,0.05528042328042329
2022-02-16,0.009447089947089947,0.01696560846560847,0.020830687830687835,0.05541269841269841
2022-02-17,0.009478835978835979,0.017023809523809524,0.0208968253968254,0.05552910052910054
2022-02-18,0.009513227513227513,0.01708730158730159,0.020973544973544974,0.05565079365079366
2022-02-21,0.009547619047619048,0.017150793650793653,0.021050264550264552,0.05577248677248677
2022-02-22,0.009576719576719578,0.017208994708994712,0.02111904761904762,0.05580687830687831
2022-02-23,0.009605820105820105,0.017267195767195768,0.02118783068783069,0.05585714285714287
2022-02-24,0.009642857142857142,0.017343915343915342,0.021275132275132277,0.05592592592592593
2022-02-25,0.009674603174603176,0.017407407407407406,0.02134656084656085,0.05593650793650793
2022-02-28,0.009695767195767197,0.01747619047619048,0.021431216931216933,0.0559973544973545
2022-03-01,0.009727513227513229,0.017555555555555553,0.02152910052910053,0.05608465608465609
2022-03-02,0.009764550264550266,0.01763756613756614,0.02163227513227513,0.056164021164021166
2022-03-03,0.009798941798941798,0.017724867724867727,0.021743386243386245,0.0563095238095238
2022-03-04,0.009843915343915344,0.017828042328042328,0.02186772486772487,0.056492063492063496
2022-03-07,0.009904761904761906,0.017944444444444447,0.022007936507936508,0.056693121693121705
2022-03-08,0.00997089947089947,0.018074074074074076,0.022164021164021164,0.056888888888888885
2022-03-09,0.010026455026455027,0.018198412698412696,0.02231216931216931,0.05705026455026455
2022-03-10,0.010087301587301587,0.018322751322751324,0.022462962962962962,0.05722222222222222
2022-03-11,0.010142857142857143,0.018452380952380953,0.02261640211640212,0.057412698412698415
2022-03-14,0.010203703703703704,0.018584656084656086,0.022775132275132275,0.057634920634920636
2022-03-15,0.010261904761904762,0.01871957671957672,0.022936507936507936,0.05785978835978837
2022-03-16,0.010298941798941799,0.018833333333333334,0.023076719576719577,0.058005291005291004
2022-03-17,0.010325396825396824,0.01893121693121693,0.0231984126984127,0.05815343915343916
2022-03-18,0.010351851851851853,0.019026455026455027,0.023317460317460317,0.058312169312169315
2022-03-21,0.010365079365079365,0.019113756613756614,0.02342857142857143,0.05845767195767196
2022-03-22,0.010375661375661375,0.019195767195767197,0.02353439153439154,0.058611111111111114
2022-03-23,0.010391534391534393,0.019280423280423283,0.023642857142857143,0.0587962962962963
2022-03-24,0.010420634920634922,0.01937037037037037,0.023756613756613757,0.05897089947089947
2022-03-25,0.010444444444444444,0.019455026455026458,0.023865079365079367,0.059097883597883594
2022-03-28,0.010465608465608466,0.01953968253968254,0.023973544973544977,0.05921693121693122
2022-03-29,0.010486772486772487,0.019613756613756615,0.024068783068783066,0.0592910052910053
2022-03-30,0.010505291005291005,0.019685185185185184,0.02416137566137566,0.05935185185185185
2022-03-31,0.010518518518518519,0.019751322751322752,0.02423809523809524,0.05945238095238095
2022-04-01,0.010537037037037037,0.019814814814814813,0.024312169312169313,0.059534391534391544
2022-04-04,0.010552910052910052,0.019875661375661376,0.024383597883597882,0.0596031746031746
2022-04-05,0.010558201058201058,0.01992857142857143,0.02444973544973545,0.05963492063492063
2022-04-06,0.010574074074074074,0.01998941798941799,0.024521164021164023,0.059708994708994705
2022-04-07,0.010582010582010583,0.020047619047619047,0.024592592592592593,0.05978835978835979
2022-04-08,0.010595238095238095,0.02011111111111111,0.024664021164021166,0.05989153439153439
2022-04-11,0.010613756613756613,0.02017989417989418,0.02474603174603175,0.06006878306878308
2022-04-12,0.01064021164021164,0.020253968253968257,0.02483068783068783,0.06024074074074074
2022-04-13,0.010669312169312169,0.020335978835978836,0.02492328042328042,0.06042063492063492
2022-04-14,0.010695767195767196,0.020412698412698417,0.025013227513227515,0.060576719576719576
2022-04-15,0.01071957671957672,0.02048677248677249,0.025100529100529102,0.06072486772486772
2022-04-18,0.01073809523809524,0.020560846560846564,0.025185185185185185,0.060865079365079365
2022-04-19,0.01075925925925926,0.020634920634920638,0.025269841269841272,0.0609920634920635
2022-04-20,0.010772486772486774,0.020703703703703707,0.02534920634920635,0.06106349206349207
2022-04-21,0.010785714285714286,0.02076984126984127,0.02542328042328042,0.06107936507936508
2022-04-22,0.010804232804232804,0.020843915343915345,0.02551058201058201,0.06114814814814815
2022-04-25,0.010833333333333334,0.02092857142857143,0.02561111111111111,0.061293650793650796
2022-04-26,0.010849206349206351,0.021005291005291006,0.025701058201058204,0.061391534391534386
2022-04-27,0.010857142857142857,0.021082010582010584,0.025793650793650796,0.06146560846560847
2022-04-28,0.010867724867724866,0.021156084656084657,0.02588095238095238,0.06151851851851852
2022-04-29,0.010888888888888889,0.02123809523809524,0.02597619047619048,0.06162962962962963
2022-04-30,0.010915343915343916,0.021325396825396827,0.026079365079365084,0.06176719576719577
2022-05-01,0.010933862433862435,0.021412698412698414,0.02617989417989418,0.06188888888888889
2022-05-02,0.010955026455026457,0.021497354497354498,0.026283068783068787,0.06201851851851852
2022-05-03,0.010968253968253969,0.02157671957671958,0.02637830687830688,0.062116402116402125
2022-05-04,0.01098941798941799,0.021658730158730162,0.02647619047619048,0.062261904761904754
2022-05-05,0.011013227513227513,0.021738095238095237,0.026574074074074076,0.06241269841269842
2022-05-06,0.011034391534391534,0.021822751322751324,0.02667724867724868,0.06260846560846563
2022-05-09,0.011060846560846563,0.021912698412698415,0.026783068783068787,0.06282275132275132
2022-05-10,0.01108994708994709,0.022002645502645503,0.02689153439153439,0.06302910052910053
2022-05-11,0.011116402116402116,0.022092592592592594,0.027,0.06326190476190477
2022-05-12,0.01114021164021164,0.022182539682539686,0.02710846560846561,0.06355026455026455
2022-05-13,0.011156084656084655,0.02225925925925926,0.02720634920634921,0.06378571428571429
2022-05-16,0.011171957671957673,0.022335978835978838,0.0273015873015873,0.06403174603174604
2022-05-17,0.011185185185185185,0.022412698412698415,0.0273968253968254,0.06424867724867725
2022-05-18,0.011195767195767196,0.022489417989417986,0.027494708994709,0.06453703703703703
2022-05-19,0.01120899470899471,0.022568783068783068,0.027595238095238096,0.06485449735449736
2022-05-20,0.011214285714285717,0.022629629629629628,0.027674603174603175,0.06511375661375661
2022-05-23,0.011216931216931217,0.022698412698412704,0.02776190476190477,0.06543121693121694
2022-05-24,0.011227513227513228,0.022761904761904764,0.027835978835978836,0.06574074074074075
2022-05-25,0.011227513227513228,0.022804232804232806,0.027886243386243386,0.06596560846560846
2022-05-26,0.01121164021164021,0.022833333333333334,0.027923280423280423,0.06614285714285714
2022-05-27,0.011195767195767196,0.022854497354497356,0.027952380952380954,0.06626984126984127
2022-05-30,0.011171957671957673,0.022862433862433862,0.027970899470899473,0.06634656084656085
2022-05-31,0.011126984126984128,0.022854497354497356,0.027965608465608464,0.0664021164021164
2022-06-01,0.01106878306878307,0.02282275132275132,0.02793650793650794,0.06642857142857143
2022-06-02,0.011026455026455028,0.022798941798941798,0.027915343915343917,0.06648412698412699
2022-06-03,0.010981481481481483,0.022772486772486774,0.02789153439153439,0.06653968253968254
2022-06-06,0.010933862433862435,0.022738095238095238,0.027857142857142855,0.06657671957671958
2022-06-07,0.010888888888888889,0.022703703703703705,0.027822751322751322,0.06662433862433863
2022-06-08,0.010843915343915345,0.022664021164021164,0.02778042328042328,0.06665873015873017
2022-06-09,0.010817460317460316,0.022642857142857145,0.02775925925925926,0.06678042328042329
2022-06-10,0.010814814814814815,0.022648148148148146,0.027769841269841274,0.06696560846560846
2022-06-13,0.010828042328042327,0.022671957671957673,0.0277989417989418,0.06724603174603175
2022-06-14,0.010849206349206351,0.02270634920634921,0.027838624338624336,0.06757142857142857
2022-06-15,0.010865079365079366,0.022743386243386246,0.027883597883597885,0.06786772486772487
2022-06-16,0.010883597883597884,0.022791005291005292,0.02794179894179894,0.06825132275132274
2022-06-17,0.010894179894179895,0.02283862433862434,0.028,0.06864285714285714
2022-06-20,0.010912698412698414,0.022894179894179897,0.02806613756613757,0.06907671957671958
2022-06-21,0.010928571428571428,0.02294708994708995,0.02812962962962963,0.06947619047619048
2022-06-22,0.010955026455026457,0.023021164021164022,0.028219576719576724,0.069989417989418
2022-06-23,0.01098677248677249,0.023103174603174605,0.02832010582010582,0.07053174603174603
2022-06-24,0.01101058201058201,0.023190476190476192,0.028433862433862433,0.070994708994709
2022-06-27,0.011031746031746031,0.02328042328042328,0.028550264550264548,0.07144708994708995
2022-06-28,0.011066137566137566,0.02338095238095238,0.028682539682539684,0.07195767195767197
2022-06-29,0.011105820105820105,0.023494708994708995,0.02882804232804233,0.07257936507936509
2022-06-30,0.011145502645502646,0.02361640211640212,0.028986772486772484,0.07321164021164021
2022-07-01,0.011187830687830688,0.023740740740740743,0.029145502645502645,0.07384126984126985
2022-07-04,0.011224867724867726,0.02385978835978836,0.029301587301587304,0.07446560846560846
2022-07-05,0.011264550264550265,0.02397883597883598,0.02945502645502646,0.07506349206349207
2022-07-06,0.01128835978835979,0.024084656084656084,0.029597883597883602,0.0756058201058201
2022-07-07,0.011296296296296296,0.02416931216931217,0.029716931216931215,0.07606349206349207
2022-07-08,0.0112989417989418,0.024251322751322753,0.029830687830687833,0.07650793650793651
2022-07-11,0.011304232804232804,0.024335978835978836,0.029949735449735452,0.07697354497354497
2022-07-12,0.011312169312169313,0.02442063492063492,0.030068783068783068,0.07744708994708996
2022-07-13,0.011314814814814814,0.0245026455026455,0.03018783068783069,0.07794708994708996
2022-07-14,0.011317460317460316,0.024584656084656084,0.030306878306878313,0.07846825396825398
2022-07-15,0.011309523809523811,0.02465873015873016,0.030417989417989417,0.07896825396825397
2022-07-18,0.01129100529100529,0.024716931216931214,0.030510582010582016,0.07939153439153439
2022-07-19,0.011267195767195768,0.024767195767195768,0.03058994708994709,0.07973544973544974
2022-07-20,0.01124074074074074,0.024809523809523813,0.030661375661375664,0.08001851851851852
2022-07-21,0.01121164021164021,0.02484656084656085,0.030724867724867724,0.0803095238095238
2022-07-22,0.011187830687830688,0.024883597883597883,0.030791005291005293,0.08060846560846562
2022-07-25,0.011166666666666667,0.02492328042328042,0.030857142857142854,0.08087830687830688
2022-07-26,0.011148148148148148,0.024962962962962965,0.030923280423280422,0.08116666666666666
2022-07-27,0.011124338624338625,0.025,0.030986772486772483,0.08145767195767196
2022-07-28,0.011097883597883598,0.025034391534391538,0.031044973544973545,0.08170370370370371
2022-07-29,0.011074074074074075,0.025063492063492062,0.0310978835978836,0.08191534391534393
2022-07-31,0.01104761904761905,0.0250952380952381,0.031153439153439155,0.08210846560846562
2022-08-01,0.011023809523809524,0.02512962962962963,0.03120899470899471,0.08231216931216931
2022-08-02,0.011005291005291008,0.02515873015873016,0.03125661375661375,0.08242592592592592
2022-08-03,0.010984126984126983,0.025174603174603172,0.03129100529100529,0.08244444444444445
2022-08-04,0.01096031746031746,0.02518783068783069,0.031320105820105824,0.08245238095238096
2022-08-05,0.010936507936507937,0.025198412698412703,0.03134391534391535,0.08242328042328043
2022-08-08,0.01091005291005291,0.025201058201058203,0.03135978835978836,0.08232804232804233
2022-08-09,0.010891534391534393,0.02520899470899471,0.03137830687830688,0.08228306878306879
2022-08-10,0.010859788359788361,0.025203703703703704,0.03138095238095238,0.08218253968253969
2022-08-11,0.010822751322751322,0.025185185185185185,0.03137301587301587,0.08207936507936509
2022-08-12,0.01078042328042328,0.025156084656084654,0.031349206349206356,0.08192328042328043
2022-08-15,0.01073809523809524,0.02511904761904762,0.03131746031746032,0.08174338624338624
2022-08-16,0.01069047619047619,0.02507671957671958,0.031280423280423277,0.08156878306878307
2022-08-17,0.01065079365079365,0.025044973544973544,0.03125132275132275,0.08143915343915345
2022-08-18,0.010611111111111111,0.025010582010582014,0.031219576719576723,0.08128835978835978
2022-08-19,0.010584656084656084,0.024992063492063496,0.03120634920634921,0.08121164021164021
2022-08-22,0.010574074074074074,0.024992063492063496,0.03121164021164021,0.08127513227513228
2022-08-23,0.01056878306878307,0.025002645502645502,0.03122751322751323,0.08140476190476191
2022-08-24,0.010558201058201058,0.025007936507936507,0.031238095238095235,0.08151587301587301
2022-08-25,0.010550264550264551,0.025013227513227515,0.03125132275132275,0.08161640211640213
2022-08-26,0.010552910052910052,0.025026455026455025,0.03127248677248677,0.08175396825396826
2022-08-29,0.010555555555555556,0.025042328042328043,0.0312989417989418,0.08192063492063492
2022-08-30,0.010552910052910052,0.02506084656084656,0.03132804232804233,0.0821031746031746
2022-08-31,0.010563492063492065,0.02508994708994709,0.031370370370370375,0.08232539682539683
2022-09-01,0.01056878306878307,0.025121693121693125,0.03141534391534392,0.08252116402116404
2022-09-02,0.010579365079365079,0.025156084656084654,0.03146560846560847,0.08271164021164021
2022-09-05,0.01058994708994709,0.02519047619047619,0.03151058201058202,0.08288359788359788
2022-09-06,0.010592592592592594,0.025216931216931218,0.03154497354497354,0.0830079365079365
2022-09-07,0.010579365079365079,0.02523015873015873,0.03156613756613756,0.08303439153439154
2022-09-08,0.010571428571428572,0.025238095238095237,0.031582010582010586,0.0830079365079365
2022-09-09,0.010566137566137567,0.025243386243386248,0.03158994708994709,0.08294179894179894
2022-09-12,0.010552910052910052,0.025235449735449736,0.031582010582010586,0.08276455026455026
2022-09-13,0.010542328042328042,0.025224867724867726,0.031574074074074074,0.08264021164021164
2022-09-14,0.01052910052910053,0.025214285714285713,0.031563492063492064,0.08253174603174604
2022-09-15,0.010515873015873015,0.025203703703703704,0.031552910052910055,0.08245767195767197
2022-09-16,0.010497354497354497,0.02518783068783069,0.03153439153439154,0.08237301587301588
2022-09-19,0.010476190476190476,0.025164021164021166,0.031507936507936506,0.08224074074074075
2022-09-20,0.010465608465608466,0.025142857142857144,0.03148412698412698,0.08216137566137566
2022-09-21,0.010455026455026455,0.025124338624338625,0.03146296296296296,0.0820978835978836
2022-09-22,0.010441798941798941,0.025103174603174606,0.03143650793650794,0.08200529100529101
2022-09-23,0.010433862433862434,0.025084656084656088,0.03141005291005291,0.08187301587301588
2022-09-26,0.010425925925925927,0.02505820105820106,0.031375661375661376,0.0816904761904762
2022-09-27,0.01042857142857143,0.025039682539682542,0.031349206349206356,0.08150529100529101
2022-09-28,0.010436507936507937,0.025044973544973544,0.03135185185185185,0.08138359788359789
2022-09-29,0.010441798941798941,0.025047619047619048,0.031349206349206356,0.08125396825396826
2022-09-30,0.010447089947089948,0.025052910052910056,0.031349206349206356,0.08115608465608466
2022-10-01,0.010462962962962964,0.025071428571428567,0.03136507936507937,0.08113756613756613
2022-10-03,0.010478835978835978,0.025092592592592593,0.03138095238095238,0.08115608465608466
2022-10-04,0.010481481481481482,0.0250978835978836,0.03138095238095238,0.08107142857142859
2022-10-05,0.010484126984126985,0.025103174603174606,0.03138095238095238,0.08098148148148149
2022-10-06,0.010486772486772487,0.025100529100529102,0.031370370370370375,0.08084391534391534
2022-10-07,0.010489417989417991,0.025100529100529102,0.03136243386243386,0.0807089947089947
2022-10-10,0.0105,0.025105820105820107,0.03135978835978836,0.08061375661375662
2022-10-11,0.010531746031746033,0.02513756613756614,0.03138359788359788,0.08061375661375662
2022-10-12,0.01056878306878307,0.025182539682539685,0.03142592592592593,0.08066931216931217
2022-10-13,0.010605820105820106,0.025232804232804235,0.03147354497354498,0.08076190476190477
2022-10-14,0.01064021164021164,0.025280423280423278,0.03151851851851852,0.08080423280423281
2022-10-17,0.010669312169312169,0.02532804232804233,0.031563492063492064,0.08082539682539683
2022-10-18,0.010687830687830687,0.02536772486772487,0.031597883597883604,0.08082539682539683
2022-10-19,0.010706349206349207,0.025404761904761902,0.03162962962962963,0.0808015873015873
2022-10-20,0.010724867724867726,0.025441798941798942,0.03166137566137566,0.08075396825396826
2022-10-21,0.010746031746031748,0.025486772486772485,0.0317010582010582,0.08075661375661376
2022-10-24,0.010764550264550265,0.025531746031746037,0.03174074074074075,0.0807936507936508
2022-10-25,0.010783068783068783,0.025574074074074075,0.03177777777777778,0.08080687830687831
2022-10-26,0.0107989417989418,0.025613756613756613,0.03181481481481482,0.08080687830687831
2022-10-27,0.010806878306878306,0.02565873015873016,0.031859788359788366,0.08084656084656085
2022-10-28,0.010814814814814815,0.025701058201058204,0.0318994708994709,0.08084656084656085
2022-10-31,0.010817460317460316,0.025743386243386245,0.03193915343915344,0.08086772486772488
2022-11-01,0.010820105820105822,0.025783068783068786,0.03197883597883598,0.08091269841269842
2022-11-02,0.010820105820105822,0.02581746031746032,0.03201322751322752,0.08096825396825397
2022-11-03,0.010820105820105822,0.025854497354497356,0.03205026455026455,0.08106084656084657
2022-11-04,0.010822751322751322,0.025891534391534392,0.03209259259259259,0.08117724867724868
2022-11-07,0.010830687830687831,0.025936507936507938,0.03213756613756614,0.08130952380952382
2022-11-08,0.010843915343915345,0.025986772486772485,0.03218783068783069,0.08145238095238096
2022-11-09,0.010854497354497354,0.02603968253968254,0.03224338624338625,0.08165079365079367
2022-11-10,0.010859788359788361,0.02608994708994709,0.0322936507936508,0.0817962962962963
2022-11-11,0.010862433862433863,0.026134920634920632,0.032341269841269844,0.08192328042328043
2022-11-14,0.010857142857142857,0.026164021164021164,0.032370370370370376,0.08200264550264551
